date	cname	cid	cmid	possibility	pay	balance	culture	management	recommend	expect
2019/3/28	(주)대웅제약	81945	1046846	2.0	4.0	1.0	1.0	2.0	0	1
2019/3/24	(주)대웅제약	81945	1038036	3.0	4.0	4.0	4.0	3.0	1	2
2019/3/22	(주)대웅제약	81945	1034852	2.0	3.0	2.0	3.0	2.0	1	2
2019/3/20	(주)대웅제약	81945	1031773	2.0	3.0	1.0	3.0	2.0	0	1
2019/3/18	(주)대웅제약	81945	1028403	2.0	3.0	2.0	2.0	2.0	0	1
2019/3/15	(주)대웅제약	81945	1025121	1.0	1.0	1.0	1.0	1.0	0	None
2019/3/11	(주)대웅제약	81945	1018650	1.0	4.0	2.0	1.0	1.0	0	1
2019/3/9	(주)대웅제약	81945	1016517	2.0	4.0	3.0	4.0	3.0	0	1
2019/3/8	(주)대웅제약	81945	1015968	2.0	2.0	3.0	2.0	1.0	0	1
2019/3/5	(주)대웅제약	81945	1011102	1.0	3.0	1.0	1.0	1.0	0	1
2019/3/28	한미약품(주)	2669	1045174	3.0	1.0	3.0	4.0	1.0	0	None
2019/3/27	한미약품(주)	2669	1043974	5.0	5.0	1.0	1.0	4.0	1	2
2019/3/26	한미약품(주)	2669	1041140	2.0	3.0	2.0	3.0	2.0	0	1
2019/3/25	한미약품(주)	2669	1039720	4.0	5.0	4.0	4.0	4.0	1	2
2019/3/22	한미약품(주)	2669	1035652	1.0	4.0	3.0	3.0	3.0	0	1
2019/3/19	한미약품(주)	2669	1030161	3.0	4.0	4.0	5.0	4.0	1	2
2019/3/14	한미약품(주)	2669	1023453	5.0	5.0	3.0	1.0	1.0	0	None
2019/3/14	한미약품(주)	2669	1022777	3.0	3.0	1.0	3.0	2.0	0	1
2019/3/13	한미약품(주)	2669	1022335	2.0	2.0	4.0	3.0	2.0	1	2
2019/3/12	한미약품(주)	2669	1019621	2.0	3.0	4.0	3.0	1.0	0	1
2019/3/11	한미약품(주)	2669	1019218	3.0	3.0	3.0	2.0	2.0	1	1
2019/3/11	한미약품(주)	2669	1018358	1.0	4.0	1.0	1.0	1.0	0	1
2019/3/9	한미약품(주)	2669	1016403	3.0	4.0	2.0	2.0	1.0	1	1
2019/3/8	한미약품(주)	2669	1014823	2.0	4.0	3.0	3.0	3.0	1	1
2019/3/1	한미약품(주)	2669	1006555	3.0	3.0	3.0	5.0	3.0	1	2
2019/3/1	한미약품(주)	2669	1006256	1.0	3.0	1.0	1.0	1.0	0	2
2019/3/25	종근당(주)	55954	1039792	3.0	3.0	2.0	4.0	3.0	0	1
2019/3/25	종근당(주)	55954	1038735	3.0	4.0	4.0	3.0	4.0	0	1
2019/3/25	종근당(주)	55954	1038554	2.0	4.0	1.0	1.0	2.0	0	1
2019/3/21	종근당(주)	55954	1034110	3.0	4.0	3.0	3.0	3.0	0	1
2019/3/21	종근당(주)	55954	1033661	4.0	3.0	2.0	2.0	1.0	0	1
2019/3/12	종근당(주)	55954	1020948	4.0	5.0	4.0	3.0	3.0	1	2
2019/3/6	종근당(주)	55954	1012386	2.0	3.0	1.0	1.0	1.0	0	1
2019/3/6	종근당(주)	55954	1011966	3.0	5.0	5.0	4.0	3.0	1	1
2019/3/4	종근당(주)	55954	1009125	3.0	3.0	2.0	2.0	3.0	0	1
2019/3/2	종근당(주)	55954	1007483	4.0	4.0	2.0	1.0	1.0	0	1
2019/3/1	종근당(주)	55954	1006705	2.0	4.0	3.0	2.0	1.0	1	1
2019/3/1	종근당(주)	55954	1006599	4.0	3.0	1.0	3.0	1.0	0	2
2019/3/25	(주)녹십자	83348	1038492	1.0	1.0	1.0	1.0	1.0	0	None
2019/3/22	(주)녹십자	83348	1035479	3.0	3.0	4.0	4.0	3.0	1	2
2019/3/21	(주)녹십자	83348	1032967	3.0	3.0	4.0	3.0	2.0	0	None
2019/3/20	(주)녹십자	83348	1031853	1.0	1.0	1.0	1.0	1.0	0	None
2019/3/17	(주)녹십자	83348	1026594	3.0	1.0	2.0	2.0	1.0	0	None
2019/3/13	(주)녹십자	83348	1022504	3.0	2.0	4.0	3.0	2.0	0	1
2019/3/10	(주)녹십자	83348	1017547	1.0	3.0	1.0	1.0	1.0	0	None
2019/3/8	(주)녹십자	83348	1014809	3.0	2.0	4.0	4.0	1.0	0	None
2019/3/6	(주)녹십자	83348	1011359	1.0	1.0	1.0	1.0	1.0	0	None
2019/3/31	굿네이버스인터내셔날(사)	86785	1050645	3.0	3.0	1.0	1.0	1.0	0	None
2019/3/30	굿네이버스인터내셔날(사)	86785	1049814	4.0	4.0	4.0	4.0	4.0	1	2
2019/3/29	굿네이버스인터내셔날(사)	86785	1048046	4.0	3.0	1.0	1.0	1.0	0	1
2019/3/21	굿네이버스인터내셔날(사)	86785	1033308	4.0	4.0	5.0	5.0	4.0	1	2
2019/3/19	굿네이버스인터내셔날(사)	86785	1029656	2.0	3.0	3.0	3.0	3.0	0	1
2019/3/5	굿네이버스인터내셔날(사)	86785	1010229	5.0	4.0	4.0	4.0	3.0	1	2
2019/3/4	굿네이버스인터내셔날(사)	86785	1008872	2.0	3.0	5.0	4.0	3.0	1	1
2019/3/2	굿네이버스인터내셔날(사)	86785	1007155	4.0	4.0	3.0	3.0	3.0	0	1
2019/3/1	굿네이버스인터내셔날(사)	86785	1006213	5.0	5.0	5.0	5.0	5.0	1	2
2019/3/30	(주)셀트리온	71498	1049311	5.0	5.0	5.0	5.0	5.0	1	2
2019/3/22	(주)셀트리온	71498	1034365	3.0	3.0	2.0	1.0	1.0	0	1
2019/3/20	(주)셀트리온	71498	1031366	3.0	4.0	2.0	4.0	2.0	1	2
2019/3/19	(주)셀트리온	71498	1028937	4.0	4.0	4.0	3.0	4.0	1	2
2019/3/31	제일약품(주)	11279	1050280	3.0	3.0	3.0	2.0	3.0	1	1
2019/3/26	제일약품(주)	11279	1041661	4.0	2.0	3.0	2.0	2.0	0	None
2019/3/21	제일약품(주)	11279	1034013	2.0	1.0	3.0	2.0	2.0	0	None
2019/3/19	제일약품(주)	11279	1028646	3.0	1.0	1.0	3.0	2.0	1	2
2019/3/15	제일약품(주)	11279	1025134	3.0	4.0	4.0	3.0	1.0	0	None
2019/3/14	제일약품(주)	11279	1023128	3.0	3.0	3.0	3.0	3.0	1	1
2019/3/12	제일약품(주)	11279	1020405	3.0	4.0	2.0	3.0	2.0	0	None
2019/3/5	제일약품(주)	11279	1011202	3.0	2.0	2.0	2.0	2.0	0	1
2019/3/29	한국유나이티드제약(주)	3243	1048040	3.0	3.0	3.0	3.0	3.0	0	2
2019/3/25	한국유나이티드제약(주)	3243	1039080	4.0	1.0	4.0	3.0	3.0	0	2
2019/3/21	한국유나이티드제약(주)	3243	1032919	2.0	2.0	2.0	3.0	2.0	0	1
2019/3/19	한국유나이티드제약(주)	3243	1030060	2.0	2.0	1.0	5.0	2.0	0	1
2019/3/18	한국유나이티드제약(주)	3243	1027320	4.0	1.0	5.0	4.0	3.0	1	2
2019/3/12	한국유나이티드제약(주)	3243	1019837	3.0	2.0	4.0	4.0	4.0	1	2
2019/3/11	한국유나이티드제약(주)	3243	1019125	3.0	2.0	1.0	1.0	1.0	0	1
2019/3/11	한국유나이티드제약(주)	3243	1018652	2.0	2.0	2.0	2.0	2.0	0	1
2019/3/5	한국유나이티드제약(주)	3243	1010304	2.0	2.0	3.0	2.0	2.0	1	1
2019/3/3	한국유나이티드제약(주)	3243	1007523	2.0	2.0	3.0	2.0	2.0	0	1
2019/3/29	제이더블유중외제약(주)	11676	1047943	3.0	3.0	2.0	2.0	1.0	0	1
2019/3/27	제이더블유중외제약(주)	11676	1044862	2.0	4.0	1.0	1.0	1.0	0	None
2019/3/24	제이더블유중외제약(주)	11676	1037666	3.0	3.0	4.0	3.0	3.0	1	1
2019/3/20	제이더블유중외제약(주)	11676	1030321	2.0	4.0	2.0	2.0	1.0	0	1
2019/3/19	제이더블유중외제약(주)	11676	1028720	2.0	2.0	2.0	2.0	2.0	0	None
2019/3/16	제이더블유중외제약(주)	11676	1025675	4.0	4.0	3.0	3.0	3.0	1	2
2019/3/15	제이더블유중외제약(주)	11676	1025006	3.0	1.0	4.0	1.0	1.0	0	1
2019/3/12	제이더블유중외제약(주)	11676	1020990	3.0	2.0	3.0	2.0	1.0	0	1
2019/3/10	제이더블유중외제약(주)	11676	1017460	4.0	4.0	4.0	4.0	4.0	1	2
2019/3/10	제이더블유중외제약(주)	11676	1017071	3.0	4.0	2.0	2.0	3.0	1	1
2019/3/9	제이더블유중외제약(주)	11676	1016595	4.0	5.0	3.0	3.0	3.0	1	1
2019/3/7	제이더블유중외제약(주)	11676	1013351	3.0	2.0	4.0	2.0	3.0	1	1
2019/3/6	제이더블유중외제약(주)	11676	1011555	2.0	3.0	3.0	2.0	3.0	0	1
2019/3/1	제이더블유중외제약(주)	11676	1006601	3.0	3.0	2.0	1.0	1.0	0	1
2019/3/31	서울대학교병원	28516	1050678	1.0	1.0	1.0	1.0	1.0	0	1
2019/3/28	서울대학교병원	28516	1046899	1.0	2.0	4.0	3.0	2.0	1	1
2019/3/28	서울대학교병원	28516	1046694	1.0	1.0	3.0	3.0	3.0	0	2
2019/3/25	서울대학교병원	28516	1039436	2.0	2.0	3.0	3.0	3.0	0	1
2019/3/25	서울대학교병원	28516	1039429	3.0	2.0	2.0	3.0	3.0	0	1
2019/3/24	서울대학교병원	28516	1038011	4.0	4.0	1.0	3.0	3.0	1	2
2019/3/24	서울대학교병원	28516	1037449	2.0	3.0	2.0	3.0	3.0	1	1
2019/3/23	서울대학교병원	28516	1037151	1.0	3.0	1.0	1.0	1.0	0	1
2019/3/21	서울대학교병원	28516	1033817	4.0	4.0	1.0	1.0	1.0	0	1
2019/3/18	서울대학교병원	28516	1027072	2.0	2.0	2.0	3.0	1.0	1	1
2019/3/13	서울대학교병원	28516	1021135	1.0	3.0	2.0	1.0	3.0	0	1
2019/3/10	서울대학교병원	28516	1017406	2.0	3.0	1.0	1.0	2.0	0	1
2019/3/10	서울대학교병원	28516	1017376	1.0	2.0	3.0	3.0	1.0	0	None
2019/3/8	서울대학교병원	28516	1014660	2.0	3.0	3.0	1.0	2.0	0	None
2019/3/6	서울대학교병원	28516	1012578	2.0	3.0	3.0	2.0	2.0	1	2
2019/3/3	서울대학교병원	28516	1008243	2.0	1.0	3.0	2.0	1.0	0	None
2019/3/31	국립암센터	89425	1050552	1.0	1.0	4.0	1.0	1.0	0	1
2019/3/29	국립암센터	89425	1048102	3.0	2.0	3.0	2.0	2.0	0	1
2019/3/22	국립암센터	89425	1035591	2.0	2.0	4.0	3.0	3.0	1	1
2019/3/18	국립암센터	89425	1027694	1.0	1.0	3.0	2.0	2.0	0	1
2019/3/7	국립암센터	89425	1013017	2.0	2.0	2.0	1.0	2.0	0	1
2019/3/4	국립암센터	89425	1008575	3.0	2.0	3.0	4.0	3.0	0	1
2019/3/24	보령제약(주)	32152	1037345	2.0	4.0	3.0	3.0	2.0	1	1
2019/3/22	보령제약(주)	32152	1035860	3.0	3.0	3.0	3.0	3.0	1	1
2019/3/21	보령제약(주)	32152	1032318	3.0	3.0	2.0	3.0	2.0	1	1
